id,year,sex_label,sex,marital_status,marital_satisfaction,ideal_number_of_children,extramarital_affair_label,extramarital_affair,health_label,health,happiness_label,happiness,perfectlyPredictableHappiness
934,2002,Female,-1,Married,2,2,No,-1,Very good,4,NA,NA,NA
939,2002,Female,-1,Divorced,NA,NA,Yes,1,Poor,1,Fairly happy,5,4.931002347779515
944,2002,Male,1,Widowed,NA,NA,No,-1,Very good,4,NA,NA,NA
946,2002,Female,-1,Divorced,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
947,2002,Male,1,Never married,NA,4,NA,NA,Very good,4,NA,NA,NA
948,2002,Female,-1,Never married,NA,0,NA,NA,NA,NA,NA,NA,NA
951,2002,Male,1,Divorced,NA,NA,No,-1,Good,3,Neither happy nor unhappy,4,5.412520191166162
953,2002,Female,-1,Widowed,NA,3,NA,NA,Very good,4,NA,NA,NA
958,2002,Male,1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
961,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
962,2002,Male,1,Never married,NA,1,NA,NA,Good,3,NA,NA,NA
965,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,NA,NA,NA
970,2002,Male,1,Married,NA,NA,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
974,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Neither happy nor unhappy,4,5.653279112859485
975,2002,Female,-1,Divorced,NA,NA,No,-1,Very good,4,Fairly unhappy,3,5.653279112859485
976,2002,Male,1,Divorced,NA,3,Yes,1,NA,NA,NA,NA,NA
979,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
986,2002,Female,-1,Divorced,NA,NA,NA,NA,Good,3,NA,NA,NA
988,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
989,2002,Male,1,Never married,NA,3,NA,NA,NA,NA,NA,NA,NA
993,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Fairly happy,5,5.894038034552808
994,2002,Female,-1,Married,2,2,No,-1,Good,3,NA,NA,NA
995,2002,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
997,2002,Female,-1,Widowed,NA,NA,No,-1,Excellent,5,Completely happy,7,5.894038034552808
1001,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Completely happy,7,5.171761269472839
1002,2002,Female,-1,Divorced,NA,2,No,-1,NA,NA,NA,NA,NA
1006,2002,Female,-1,Widowed,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1015,2002,Male,1,Divorced,NA,NA,NA,NA,Very good,4,NA,NA,NA
1021,2002,Male,1,Married,3,NA,No,-1,Very good,4,NA,NA,NA
1022,2002,Male,1,Married,NA,NA,NA,NA,Fair,2,NA,NA,NA
1026,2002,Male,1,Married,3,NA,NA,NA,NA,NA,NA,NA,NA
1027,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,NA,NA,NA
1028,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1030,2002,Female,-1,Divorced,NA,3,No,-1,NA,NA,NA,NA,NA
1036,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1040,2002,Female,-1,Divorced,NA,NA,Yes,1,Fair,2,Fairly happy,5,5.171761269472838
1048,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Completely happy,7,5.412520191166162
1049,2002,Female,-1,Married,3,3,No,-1,NA,NA,NA,NA,NA
1050,2002,Female,-1,Divorced,NA,NA,Yes,1,Very good,4,NA,NA,NA
1054,2002,Male,1,Married,NA,NA,No,-1,Good,3,Completely happy,7,5.412520191166162
1056,2002,Male,1,Married,3,NA,No,-1,Excellent,5,NA,NA,NA
1059,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Neither happy nor unhappy,4,5.894038034552808
1065,2002,Male,1,Never married,NA,4,NA,NA,Excellent,5,NA,NA,NA
1069,2002,Female,-1,Separated,NA,NA,NA,NA,Dont know,NA,NA,NA,NA
1072,2002,Male,1,Married,3,4,No,-1,Fair,2,NA,NA,NA
1073,2002,Female,-1,Married,3,2,No,-1,NA,NA,NA,NA,NA
1076,2002,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1079,2002,Female,-1,Married,3,3,No,-1,NA,NA,NA,NA,NA
1081,2002,Female,-1,Divorced,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1082,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1083,2002,Female,-1,Never married,NA,3,NA,NA,NA,NA,NA,NA,NA
1085,2002,Female,-1,Married,2,NA,Yes,1,NA,NA,NA,NA,NA
1086,2002,Male,1,Divorced,NA,NA,Yes,1,Good,3,Fairly happy,5,5.412520191166162
1088,2002,Male,1,Married,2,NA,Yes,1,NA,NA,NA,NA,NA
1091,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1092,2002,Male,1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1097,2002,Male,1,Married,NA,NA,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
1102,2002,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
1111,2002,Male,1,Divorced,NA,4,No,-1,Fair,2,NA,NA,NA
1114,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1116,2002,Female,-1,Divorced,NA,2,No,-1,NA,NA,NA,NA,NA
1118,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
1120,2002,Female,-1,Divorced,NA,2,No,-1,Excellent,5,NA,NA,NA
1121,2002,Female,-1,Married,2,4,Yes,1,NA,NA,NA,NA,NA
1122,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1124,2002,Male,1,Married,NA,NA,NA,NA,Fair,2,NA,NA,NA
1128,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1134,2002,Male,1,Married,NA,NA,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
1137,2002,Male,1,Married,2,4,Yes,1,NA,NA,NA,NA,NA
1144,2002,Male,1,Never married,NA,1,NA,NA,Excellent,5,NA,NA,NA
1145,2002,Female,-1,Widowed,NA,NA,Yes,1,Very good,4,NA,NA,NA
1150,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Fairly happy,5,5.894038034552808
1151,2002,Female,-1,Never married,NA,2,NA,NA,Excellent,5,NA,NA,NA
1156,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1157,2002,Male,1,Divorced,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1159,2002,Male,1,Married,NA,NA,Yes,1,Good,3,Very happy,6,5.412520191166161
1160,2002,Female,-1,Widowed,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1165,2002,Male,1,Widowed,NA,NA,No,-1,Poor,1,Fairly unhappy,3,4.931002347779515
1166,2002,Female,-1,Never married,NA,2,NA,NA,Fair,2,NA,NA,NA
1167,2002,Male,1,Widowed,NA,3,No,-1,NA,NA,NA,NA,NA
1171,2002,Female,-1,Married,3,NA,NA,NA,Excellent,5,NA,NA,NA
1172,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1176,2002,Male,1,Married,3,2,No,-1,Very good,4,NA,NA,NA
1178,2002,Female,-1,Divorced,NA,NA,No,-1,Excellent,5,Fairly unhappy,3,5.894038034552809
1179,2002,Female,-1,Separated,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1182,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1185,2002,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1189,2002,Male,1,Married,NA,NA,Yes,1,Good,3,Very happy,6,5.412520191166161
1190,2002,Male,1,Never married,NA,2,NA,NA,Excellent,5,NA,NA,NA
1191,2002,Male,1,Married,2,NA,No,-1,Excellent,5,NA,NA,NA
1192,2002,Female,-1,Divorced,NA,NA,No,-1,Poor,1,Fairly happy,5,4.931002347779515
1194,2002,Female,-1,Widowed,NA,NA,No,-1,Poor,1,Completely happy,7,4.931002347779515
1196,2002,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1198,2002,Female,-1,Never married,NA,2,NA,NA,Very good,4,NA,NA,NA
1199,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1202,2002,Female,-1,Divorced,NA,3,Yes,1,Fair,2,NA,NA,NA
1203,2002,Male,1,Never married,NA,2,NA,NA,NA,NA,NA,NA,NA
1204,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,NA,NA,NA
1205,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1210,2002,Male,1,Married,NA,NA,Yes,1,Very good,4,Very happy,6,5.653279112859485
1211,2002,Female,-1,Married,NA,NA,NA,NA,Good,3,Completely happy,7,5.412520191166162
1212,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Fairly unhappy,3,5.412520191166161
1215,2002,Male,1,Married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1217,2002,Female,-1,Married,3,2,No,-1,Very good,4,NA,NA,NA
1218,2002,Male,1,Divorced,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1219,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
1227,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1229,2002,Female,-1,Widowed,NA,3,No,-1,NA,NA,NA,NA,NA
1233,2002,Female,-1,Divorced,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1239,2002,Female,-1,Divorced,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
1240,2002,Male,1,Never married,NA,2,NA,NA,Good,3,NA,NA,NA
1242,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1245,2002,Female,-1,Married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1247,2002,Male,1,Married,3,3,NA,NA,Excellent,5,NA,NA,NA
1249,2002,Female,-1,Divorced,NA,NA,NA,NA,Very good,4,NA,NA,NA
1251,2002,Female,-1,Separated,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1257,2002,Male,1,Married,3,3,Yes,1,Fair,2,NA,NA,NA
1259,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
1266,2002,Female,-1,Divorced,NA,3,No,-1,NA,NA,NA,NA,NA
1268,2002,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
1272,2002,Female,-1,Widowed,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
1277,2002,Male,1,Separated,NA,2,Yes,1,Very good,4,NA,NA,NA
1281,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1285,2002,Male,1,Married,3,NA,NA,NA,Very good,4,NA,NA,NA
1292,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1293,2002,Male,1,Divorced,NA,2,No,-1,Excellent,5,NA,NA,NA
1298,2002,Female,-1,Separated,NA,NA,Yes,1,Fair,2,Fairly happy,5,5.171761269472838
1299,2002,Male,1,Married,3,NA,No,-1,Excellent,5,NA,NA,NA
1300,2002,Female,-1,Married,3,4,No,-1,Very good,4,NA,NA,NA
1301,2002,Male,1,Separated,NA,3,Yes,1,Good,3,NA,NA,NA
1302,2002,Male,1,Divorced,NA,NA,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
1304,2002,Female,-1,Married,NA,NA,Yes,1,Good,3,Fairly unhappy,3,5.412520191166161
1306,2002,Female,-1,Married,3,2,NA,NA,Very good,4,NA,NA,NA
1310,2002,Female,-1,Never married,NA,2,NA,NA,NA,NA,NA,NA,NA
1312,2002,Female,-1,Married,NA,NA,NA,NA,Fair,2,NA,NA,NA
1314,2002,Male,1,Married,3,3,NA,NA,Very good,4,NA,NA,NA
1317,2002,Male,1,Divorced,NA,NA,Yes,1,Fair,2,Very happy,6,5.171761269472838
1318,2002,Female,-1,Never married,NA,2,NA,NA,NA,NA,NA,NA,NA
1319,2002,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1320,2002,Male,1,Married,NA,NA,NA,NA,Fair,2,NA,NA,NA
1326,2002,Male,1,Never married,NA,2,NA,NA,Good,3,NA,NA,NA
1330,2002,Male,1,Divorced,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1331,2002,Male,1,Married,NA,NA,Yes,1,Excellent,5,Fairly happy,5,5.894038034552808
1333,2002,Female,-1,Married,3,2,No,-1,Good,3,NA,NA,NA
1335,2002,Male,1,Divorced,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1338,2002,Male,1,Married,3,NA,No,-1,Very good,4,NA,NA,NA
1345,2002,Male,1,Divorced,NA,2,NA,NA,NA,NA,NA,NA,NA
1347,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Completely happy,7,5.894038034552808
1348,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1349,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Very happy,6,5.412520191166161
1353,2002,Male,1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1354,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1362,2002,Female,-1,Married,2,2,No,-1,Very good,4,NA,NA,NA
1363,2002,Male,1,Divorced,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1366,2002,Male,1,Widowed,NA,NA,Yes,1,Very good,4,Very happy,6,5.653279112859485
1367,2002,Female,-1,Divorced,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1368,2002,Male,1,Married,3,2,No,-1,Good,3,NA,NA,NA
1369,2002,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1377,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
1378,2002,Female,-1,Married,1,NA,No,-1,NA,NA,NA,NA,NA
1379,2002,Female,-1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1380,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Neither happy nor unhappy,4,5.412520191166162
1383,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1384,2002,Male,1,Married,3,1,Yes,1,NA,NA,NA,NA,NA
1385,2002,Female,-1,Widowed,NA,NA,No,-1,Good,3,NA,NA,NA
1389,2002,Male,1,Married,3,3,No,-1,Excellent,5,NA,NA,NA
1400,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1401,2002,Male,1,Divorced,NA,NA,Yes,1,Good,3,Very happy,6,5.412520191166161
1402,2002,Male,1,Married,3,3,No,-1,Fair,2,NA,NA,NA
1412,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1416,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1423,2002,Female,-1,Never married,NA,2,NA,NA,Good,3,NA,NA,NA
1424,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
1427,2002,Male,1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1433,2002,Male,1,Divorced,NA,NA,Yes,1,Fair,2,Fairly unhappy,3,5.171761269472838
1434,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1435,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1438,2002,Male,1,Never married,NA,3,NA,NA,NA,NA,NA,NA,NA
1439,2002,Female,-1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
1440,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1444,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,NA,NA,NA
1447,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1448,2002,Female,-1,Widowed,NA,NA,NA,NA,Good,3,NA,NA,NA
1452,2002,Male,1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1457,2002,Male,1,Married,NA,NA,Yes,1,Good,3,Completely happy,7,5.412520191166162
1460,2002,Female,-1,Separated,NA,3,Yes,1,Very good,4,NA,NA,NA
1461,2002,Male,1,Married,3,NA,No,-1,Very good,4,NA,NA,NA
1464,2002,Female,-1,Widowed,NA,4,NA,NA,NA,NA,NA,NA,NA
1466,2002,Female,-1,Widowed,NA,NA,NA,NA,Good,3,NA,NA,NA
1468,2002,Female,-1,Married,3,2,NA,NA,Very good,4,NA,NA,NA
1471,2002,Male,1,Married,2,2,NA,NA,NA,NA,NA,NA,NA
1472,2002,Female,-1,Divorced,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1473,2002,Female,-1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
1476,2002,Female,-1,Married,NA,NA,NA,NA,Good,3,NA,NA,NA
1477,2002,Female,-1,Widowed,NA,2,NA,NA,NA,NA,NA,NA,NA
1478,2002,Female,-1,Married,3,4,NA,NA,NA,NA,NA,NA,NA
1482,2002,Male,1,Divorced,NA,NA,NA,NA,Good,3,NA,NA,NA
1491,2002,Female,-1,Married,3,2,No,-1,Excellent,5,NA,NA,NA
1492,2002,Male,1,Divorced,NA,2,Yes,1,Excellent,5,NA,NA,NA
1493,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,NA,NA,NA
1495,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1499,2002,Male,1,Never married,NA,1,NA,NA,Very good,4,NA,NA,NA
1500,2002,Female,-1,Divorced,NA,3,Yes,1,NA,NA,NA,NA,NA
1503,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1504,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1508,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1509,2002,Female,-1,Widowed,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1512,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1514,2002,Female,-1,Married,2,2,No,-1,Good,3,NA,NA,NA
1516,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,Fairly unhappy,3,5.412520191166161
1517,2002,Female,-1,Never married,NA,3,NA,NA,Excellent,5,NA,NA,NA
1520,2002,Male,1,Married,3,NA,Yes,1,Excellent,5,NA,NA,NA
1526,2002,Male,1,Never married,NA,NA,NA,NA,Fair,2,NA,NA,NA
1530,2002,Female,-1,Married,2,2,No,-1,Excellent,5,NA,NA,NA
1532,2002,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1535,2002,Male,1,Married,2,NA,No,-1,Good,3,NA,NA,NA
1539,2002,Female,-1,Widowed,NA,2,NA,NA,NA,NA,NA,NA,NA
1545,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1547,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1548,2002,Male,1,Married,NA,NA,NA,NA,Good,3,NA,NA,NA
1549,2002,Female,-1,Married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1550,2002,Male,1,Separated,NA,3,No,-1,Good,3,NA,NA,NA
1556,2002,Male,1,Divorced,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1560,2002,Female,-1,Married,2,5,No,-1,NA,NA,NA,NA,NA
1564,2002,Male,1,Widowed,NA,NA,NA,NA,Very good,4,NA,NA,NA
1574,2002,Female,-1,Never married,NA,2,NA,NA,Very good,4,NA,NA,NA
1578,2002,Female,-1,Widowed,NA,3,No,-1,NA,NA,NA,NA,NA
1579,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1581,2002,Female,-1,Divorced,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
1582,2002,Female,-1,Never married,NA,1,NA,NA,Excellent,5,NA,NA,NA
1583,2002,Female,-1,Separated,NA,2,NA,NA,Excellent,5,NA,NA,NA
1589,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1594,2002,Male,1,Married,2,2,NA,NA,Very good,4,NA,NA,NA
1596,2002,Female,-1,Married,NA,NA,Yes,1,Good,3,Very happy,6,5.412520191166161
1598,2002,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
1604,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1606,2002,Female,-1,Married,3,NA,No,-1,Very good,4,NA,NA,NA
1607,2002,Female,-1,Married,3,1,Yes,1,Good,3,NA,NA,NA
1609,2002,Male,1,Married,3,NA,NA,NA,NA,NA,NA,NA,NA
1616,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Completely happy,7,5.412520191166162
1617,2002,Female,-1,Divorced,NA,NA,NA,NA,Good,3,NA,NA,NA
1618,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
1619,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1620,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
1621,2002,Female,-1,Married,2,2,No,-1,Very good,4,NA,NA,NA
1622,2002,Male,1,Widowed,NA,3,NA,NA,NA,NA,NA,NA,NA
1626,2002,Female,-1,Widowed,NA,3,No,-1,Excellent,5,NA,NA,NA
1632,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1633,2002,Male,1,Married,2,4,NA,NA,NA,NA,NA,NA,NA
1634,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1635,2002,Female,-1,Never married,NA,3,NA,NA,Good,3,NA,NA,NA
1640,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
1646,2002,Female,-1,Married,2,3,NA,NA,NA,NA,NA,NA,NA
1648,2002,Male,1,Married,NA,NA,NA,NA,Fair,2,NA,NA,NA
1650,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Completely happy,7,5.412520191166162
1652,2002,Male,1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1654,2002,Female,-1,Married,3,NA,No,-1,Excellent,5,NA,NA,NA
1661,2002,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
1662,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1673,2002,Female,-1,Married,NA,NA,Yes,1,Good,3,Neither happy nor unhappy,4,5.412520191166162
1676,2002,Female,-1,Married,NA,NA,NA,NA,Good,3,NA,NA,NA
1677,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Completely happy,7,5.894038034552808
1678,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
1684,2002,Female,-1,Never married,NA,3,NA,NA,Fair,2,NA,NA,NA
1688,2002,Male,1,Married,3,1,Yes,1,Excellent,5,NA,NA,NA
1691,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Completely happy,7,5.894038034552808
1694,2002,Male,1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1695,2002,Male,1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1696,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very unhappy,2,5.894038034552809
1697,2002,Male,1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1699,2002,Female,-1,Divorced,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1700,2002,Male,1,Separated,NA,NA,Yes,1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
1701,2002,Female,-1,Widowed,NA,NA,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1705,2002,Female,-1,Divorced,NA,NA,No,-1,Poor,1,Fairly unhappy,3,4.931002347779515
1708,2002,Male,1,Married,3,NA,No,-1,Excellent,5,NA,NA,NA
1709,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Neither happy nor unhappy,4,5.894038034552808
1711,2002,Male,1,Married,3,2,No,-1,NA,NA,NA,NA,NA
1717,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1720,2002,Female,-1,Divorced,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1721,2002,Male,1,Married,3,NA,No,-1,Excellent,5,NA,NA,NA
1722,2002,Female,-1,Never married,NA,2,NA,NA,Good,3,NA,NA,NA
1725,2002,Male,1,Divorced,NA,NA,Yes,1,Very good,4,NA,NA,NA
1728,2002,Male,1,Never married,NA,3,NA,NA,NA,NA,NA,NA,NA
1731,2002,Female,-1,Never married,NA,2,NA,NA,Good,3,NA,NA,NA
1732,2002,Male,1,Divorced,NA,4,Yes,1,Fair,2,NA,NA,NA
1733,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1736,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1737,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Completely happy,7,5.894038034552808
1739,2002,Male,1,Never married,NA,2,NA,NA,NA,NA,NA,NA,NA
1740,2002,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,NA,NA,NA
1742,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1747,2002,Male,1,Divorced,NA,3,No,-1,Very good,4,NA,NA,NA
1751,2002,Male,1,Divorced,NA,NA,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
1754,2002,Female,-1,Never married,NA,NA,NA,NA,Fair,2,Fairly unhappy,3,5.171761269472838
1755,2002,Male,1,Married,NA,NA,No,-1,Poor,1,Fairly happy,5,4.931002347779515
1758,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1766,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1771,2002,Male,1,Divorced,NA,NA,No,-1,Fair,2,NA,NA,NA
1774,2002,Female,-1,Divorced,NA,NA,Yes,1,Fair,2,Fairly happy,5,5.171761269472838
1780,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1783,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1787,2002,Female,-1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1788,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1791,2002,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1792,2002,Male,1,Divorced,NA,NA,NA,NA,Good,3,NA,NA,NA
1796,2002,Female,-1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1797,2002,Male,1,Married,2,2,No,-1,NA,NA,NA,NA,NA
1801,2002,Female,-1,Never married,NA,2,NA,NA,NA,NA,NA,NA,NA
1803,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1804,2002,Female,-1,Divorced,NA,NA,No,-1,Excellent,5,NA,NA,NA
1808,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,NA,NA,NA
